,,,,,,,프랜치얼그레이," ₩	8,000 ",,,,,,,
,,,,,,,님프오브더나일," ₩	8,000 ",,,,,,,
,,,,,,,루이보스," ₩	8,000 ",,,,,,,
,,,,,,,(아즈테카도로/토마티노/코바카바나),,,,,,,,
,,,,,,,샹그리아," ₩	8,000 ",,,,,,,
,,,,,,,,,,,,,,,
5,수아빈,044-866-0611,세종 도움8로 91 세종마치 2층 210호,11:00 ~ 18:00,,17:30,카페알롱제," ₩	4,500 ",9,0,0,x,0,x,직접 로스팅한 커피를 판매하고 있으며  아늑한 분위기와 좋은 커피맛을 즐기며 대화하기 좋은 카페
,,,,,,,핸드드립," ₩	5,000 ",,,,,,,
,,,,,,,수아빈라떼," ₩	5,800 ",,,,,,,
,,,,,,,수아빈스무디," ₩	6,000 ",,,,,,,
,,,,,,,허니밀크티," ₩	5,500 ",,,,,,,
,,,,,,,상하목장아이스크림," ₩	4,000 ",,,,,,,
,,,,,,,,,,,,,,,
6,에이전트커피랩,0507-1332-2798,세종 절재로 194 중앙타운 B동 1층 140호,08:00 ~ 18:00,일요일,17:30,오늘의 커피,6000 ~,6,0,0,0,0,x,에스프레소와 브루잉 전문 매장으로 사장님께서 직접 바리스타 컨설팅도 진행을 하시는 
,,,,,격주 토,,듀얼에스프레소," ₩	5,800 ",,,,,,,진정한 커피의 맛을 느낄 수 있는 카페
,,,,,,,agt 화이트세븐," ₩	5,900 ",,,,,,,
,,,,,,,티라미스 프레소," ₩	4,500 ",,,,,,,
,,,,,,,13콤비네이션," ₩	3,400 ",,,,,,,
,,,,,,,,,,,,,,,
7,더 카라멜,0507-1331-8601,세종 절재로 172 1층 113호,08:30 ~ 20:30,없음,20:00,아메리카노," ₩	3,500 ",5,0,0,0,0,x,따듯한 느낌의 내부와 수제카라멜을 전문적으로하는 카페
,,,,"토,일 11:00 ~ 20:30",,,아인슈페너," ₩	5,000 ",,,,,,,
,,,,,,,수제카라멜라떼," ₩	5,000 ",,,,,,,
,,,,,,,수제카라멜치즈케이크," ₩	4,800 ",,,,,,,
,,,,,,,수제카라멜," ₩	1,500 ",,,,,,,
,,,,,,,,,,,,,,,
8,아트윅스,0507-1363-1513,세종 가름로 180 세종파이낸스센터3 1층 149호,10:00 ~ 18:00,"토,일",17:30,아메리카노," ₩	4,500 ",7,0,0,0,0,x,아늑한 공간의 디저트 맛집으로  커피와 맛있는 디저트를 함께 즐길 수 있는 카페
,,,,,,,화이트크림슈거," ₩	6,000 ",,,,,,,
,,,,,,,에프리콧모모티," ₩	7,000 ",,,,,,,
,,,,,,,요거트그래놀라," ₩	8,500 ",,,,,,,
,,,,,,,프랜치토스트," ₩	9,000 ",,,,,,,
,,,,,,,,,,,,,,,
9,클로버샵,0507-1331-9401,세종 가름로 232 세종비지니스센터 B동 1층 105호,10:00 ~ 19:00,없음,18:30,클래식밀크," ₩	4,000 ",5,0,0,x,0,x,아늑하고 아기자기한 인테리어와 다양한 쿠키와 커피를 함께 즐길 수 있는 카페
,,,,"토,일 12:00 ~ 19:00",,재료소진시,클래식라떼," ₩	4,300 ",야외2,,,,,,
,,,,,,,쏠티드아몬드크림," ₩	4,300 ",,,,,,,
,,,,,,,시나몬크림라떼," ₩	4,300 ",,,,,,,
,,,,,,,크림브뤨레/콰트로치즈/애플시나몬," ₩	4,000 ",,,,,,,
,,,,,,,,,,,,,,,
10,더크커피,0507-1388-2452,세종 다솜1로 21 상가동1층 177호,08:10 ~ 20:00,일요일,19:30,아메리카노," ₩	4,000 ",6,0,0,x,0,x,귀엽고 힙한 이미지의 구석구석 아기자기한 인테리어로 모든곳이 포토존인 카페
,,,,토. 10:00 ~ 20:00,,,카페라떼," ₩	4,500 ",,,,,,,
,,,,,,,카라멜츠," ₩	5,000 ",,,,,,,
,,,,,,,러덕라떼," ₩	5,500 ",,,,,,,
,,,,,,,청귤비앙코," ₩	6,000 ",,,,,,,
,,,,,,,,,,,,,,,
11,Apill (카페어필),0507-1309-5693,세종 도움8로 91,10:30 ~ 21:00,토요일,20시,갈비크림파스타," ₩	18,000 ",11,0,0,x,0,x, 넓은 창밖의 풍경을 보면서 다양하고 맛있는 브런치를 즐길 수 있는 브런치전문 카페
,,,,일 10:30 ~ 15:00,,16시,새우로제파스타," ₩	16,000 ",,,,,,,
,,,,평일 14:00 ~ 18:00 브레이크타임,,,오므라이스," ₩	14,000 ",,,,,,,
,,,,,,,(칠리새우/돈까스로제),,,,,,,,
,,,,,,,샐러드," ₩	14,000 ",,,,,,,
,,,,,,,(닭가슴살/쉬림프/카프레제),,,,,,,,
,,,,,,,,,,,,,,,
12,오카페,044-865-7753,세종 절재로 194 중앙타운B동 1층 143호,10:00 ~ 22:00,없음,21:30,스페셜티원두,7000~,8,0,0,x,0,x,직접 원데이클래스를 진행하실 정도로 전문성있는 사장님이 직접 로스팅한 커피를 즐길 수 있는 카페
,,,,"토,일 11:00 ~ 19:00",,18:30,핸드드립," ₩	6,000 ",,,,,,,
,,,,,,,아인슈페너," ₩	5,500 ",,,,,,,
,,,,,,,버블티," ₩	5,800 ",,,,,,,
,,,,,,,"(얼그레이,초코,고구마,그린티)",,,,,,,,
,,,,,,,핸드메이드쿠키," ₩	3,300 ",,,,,,,
,,,,,,,파베초콜릿," ₩	9,000 ",,,,,,,
,,,,,,,,,,,,,,,
13,초코랩,0507-1386-3260,세종 갈매로 353 에비뉴힐 A동 2층 2030호,09:30 ~ 19:30,일요일,19시,발로나생초콜릿," ₩	6,500 ",4,0,0,0,0,x,초콜릿 전문점으로 생초콜릿의 달콤함을 느낄 수 있는 카페
,,,,토. 10:00 ~ 18:00,,17:30,(라떼/스무디),,,,,,,,
,,,,,,,발로나 카페모카," ₩	4,800 ",,,,,,,
,,,,,,,발로나 민트초코라떼," ₩	6,000 ",,,,,,,
,,,,,,,소금커피," ₩	4,500 ",,,,,,,
,,,,,,,더치커피," ₩	5,500 ",,,,,,,
,,,,,,,생초콜릿,,,,,,,,
,,,,,,,(다크/밀크/말차),1000/1000/1100,,,,,,,
,,,,,,,,,,,,,,,
14,반다이크브라운드로잉카페,0507-1315-3924,세종 도움8로 81 세종일번가 A동 311호,12:00 ~ 01:20,일요일,16시,블랙커피," ₩	3,500 ",4,0,0,x,0,x,드로잉전문카페로 커피와 함께 전문적인 드로잉을 배우며 즐길  수 있는 카페
,,,,토. 11:00 ~ 19:00,,,썸머라떼," ₩	5,000 ",,,,,,,
,,,,,,,아인슈페너/ 밀크/ 브라운치즈,5000 / 5500 / 5500,,,,,,,
,,,,,,,크로플," ₩	6,500 ",,,,,,,
,,,,,,,,,,,,,,,
15,미호제과,044-865-5525,세종 갈매로 364,11:00 ~ 20:30,월요일,20시,황금쌀호두과자,5000/6000/6000,0,0,x,x,0,x,유기농밀을 이용하여 만든 호두과자와 수플레카스테라를 건강한 맛으로 즐길 수 있는 카페
,,,,,,재료소진시,(팥/슈크림/군고구마),,대기석,,,,,,
,,,,,,,수플레카스테라," ₩	7,000 ",,,,,,,
,,,,,,,아메리카노," ₩	2,000 ",,,,,,,
,,,,,,,,,,,,,,,
16,프롬베지가든,010-4048-5162,세종 갈매로 351 에비뉴힐 B게이트 2층 2103호,11:00 ~ 17:00,"일,월",16:30,,,,,,,,,
,,,,,,재료소진시,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
17,마이꼼빠뉴,0507-1332-2054,세종 도움8로 91 1층 117호 마이꼼빠뉴,10:00 ~ 19:00,"일,월",18:30,아메리카노," ₩	4,000 ",5,0,0,x,0,x,요일별로 달라지는 각 나라의 대표 빵과 디저트를 즐길 수 있는 카페
,,,,10:00 ~ 15:00,,14:30,카페라떼," ₩	4,500 ",야외3,,,,,,
,,,,,,,토마토햄치즈샌드위치," ₩	8,000 ",,,,,,,
,,,,,,,까프레제샌드위치," ₩	8,500 ",,,,,,,
,,,,,,,마이꼼빠퓨샐러드," ₩	9,500 ",,,,,,,
,,,,,,,,,,,,,,,
18,바이핸커피,044-863-7927,세종 절재로 172 태한프레스센터 1층,09:30 ~ 21:00,일,20:30,핸드드립," ₩	6,000 ",10,0,0,x,0,x,커피맛에 진심인 사장님이 운영하시는 진짜 커피맛을 찾을 수 있는 카페
,,,,,,,에스프레소 ," ₩	4,000 ",,,,,,,
,,,,,,,카페라떼," ₩	4,000 ",,,,,,,
,,,,,,,아포가토," ₩	5,000 ",,,,,,,
,,,,,,,,,,,,,,,
19,푸라곰커피,070-4159-8751,세종 절재로 194 세종중앙타운 A동 129호,09:30 ~ 18:30,"토,일",18:00,아메리카노," ₩	3,800 ",4,0,0,0,0,x,보람동 대표커피숍이 어진동으로! 커피와 함께 여유있는 시간을 즐길 수 있는 카페
,,,,,,,라곰라떼," ₩	6,800 ",,,,,,,
,,,,,,,스카치크림라떼," ₩	5,800 ",,,,,,,
,,,,,,,아인슈페너," ₩	4,900 ",,,,,,,
,,,,,,,리얼초코라떼," ₩	6,000 ",,,,,,,
,,,,,,,,,,,,,,,
20,카페뱅크,0507-1432-0928,세종 한누리대로 350 B1,10:00 ~ 03:00,없음,2:00,아메리카노," ₩	3,500 ",9,0,0,x,0,x,볼링장과 함께 연결되어있어 운동도 즐기고 커피와 음료도 함께 즐길 수 있는 카페
,,,,,,,카페라떼," ₩	4,000 ",,,,,,,
,,,,,,,프라프치노," ₩	5,500 ",,,,,,,
,,,,,,,(모카/그린티/초코민트),,,,,,,,
,,,,,,,,,,,,,,,
21,카페롯지,0507-1476-1254,세종 가름로 180 세종파이낸스센터3차 1층 ,10:30 ~ 20:30,없음,20시,아메리카노," ₩	3,600 ",8,0,0,x,0,x,블랙야크에서 운영하는 카페로 쇼핑과 여유를 함께 즐길 수 있는 카페
,,,,,,,롯지라떼," ₩	4,300 ",2층 9,,,,,,
,,,,,,,에이드," ₩	5,000 ",,,,,,,
,,,,,,,(레몬/블루베리/자몽/청포도/구아바),,,,,,,,
,,,,,,,,,,,,,,,
22,쿠프베이크샵,010-7188-4019,세종 가름로 232 세종비즈니스센터 B동 1층 122호,08:00 ~ 20:00,없음,19:30,아메리카노," ₩	3,000 ",4,0,0,x,0,x,유명베이커리 출신 사장님의 뚝심있는 원칙으로 당일제조 제품만 판매를 하고있는 찐 디저트 맛집
,,,,주말 10:00 ~ 19:00,,18:30,카페라떼," ₩	4,000 ",,,,,,,
,,,,,,,레드톡에이드," ₩	4,000 ",,,,,,,
,,,,,,,휘낭시에,2500~,,,,,,,
,,,,,,,파운드," ₩	4,000 ",,,,,,,
,,,,,,,(얼그레이/레몬/바닐라),,,,,,,,
,,,,,,,,,,,,,,,
23,카페티라미수,044-864-0063,"세종 갈매로 363 세종파이낸스센터 1차 지하1층 B117,118호",10:30 ~ 21:00,없음,20:30,아메리카노," ₩	3,800 ",13,0,0,x,0,x,진짜 아이스크림라떼 맛의 진수를 알고싶다면 꼭 와야하는 카페
,,,,주말 11:30 ~ 21:00,,,연유라떼," ₩	4,800 ",,,,,,,
,,,,,,,바닐라빈라떼," ₩	4,800 ",,,,,,,
,,,,,,,상하이목장아이스크림라떼," ₩	6,500 ",,,,,,,
,,,,,,,아포가토," ₩	5,000 ",,,,,,,
,,,,,,,,,,,,,,,
24,카페쉬폰,044-865-1151,세종 한누리대로 499 세종포스트빌딩 5층,07:00 ~ 18:00,일요일,17:30,아메리카노," ₩	3,500 ",21,0,x,x,0,x,1주일이내로 로스팅한 원두만 골라서 판매하는 향긋하고 진한 커피를 맛보려면 꼭 와야하는 카페
,,,,토 08:00 ~ 16:00,,15:30,이달의커피," ₩	4,500 ",,,,,,,
,,,,,,,핫초코," ₩	4,500 ",,,,,,,
,,,,,,,그린티라떼," ₩	4,500 ",,,,,,,
,,,,,,,,,,,,,,,
25,달모퉁이,0507-1366-8318,세종 도움8로 81 B동 101호,,,,아메리카노," ₩	3,000 ",2,0,0,x,0,0,서울맛집이 세종으로 내려왔다!!!!! 세종에서도 맛볼 수 있는 서울의 마카롱맛집
,,,,,,,드립백 ," ₩	1,500 ",,,,,,,
,,,,,,,마카롱,2500~,,,,,,,
,,,,,,,꼬끄후레이크," ₩	2,500 ",,,,,,,
,,,,,,,,,,,,,,,
26,우주커피,044-866-9369,세종 도움8로 81 1층 A동 105호,08:00 ~ 20:00,일요일,19:30,아메리카노," ₩	3,500 ",2,0,0,0,0,x,스타벅스보다 맛있는 아메리카노를 파는 아메리카노맛집 
,,,,토 10:00 ~ 16:00,,15:30,연유라떼," ₩	4,500 ",,,,,,,
,,,,,,,문라떼," ₩	4,500 ",,,,,,,
,,,,,,,애플유자차," ₩	5,000 ",,,,,,,
,,,,,,,수박주스," ₩	5,000 ",,,,,,,
,,,,,,,착즙주스," ₩	5,000 ",,,,,,,
,,,,,,,(케일+사과/비트+사과/당근+사과),,,,,,,,
,,,,,,,,,,,,,,,
27,팔롬비니,044-865-7594,세종 가름로 194 세종파이낸스센터2차 1층 131-133호,08:00 ~ 21:00,없음,20:30,아메리카노,3000~,9,0,0,0,0,x,11가지 종류의 원두를 판매하고있는 골라먹는 재미가 있는 원두백화점
,,,,주말 09:00 ~ 21:00,,,젤라또," ₩	2,900 ",,,,,,,
,,,,,,,카페라떼," ₩	3,900 ",,,,,,,
,,,,,,,더치라떼," ₩	3,900 ",,,,,,,
,,,,,,,사케라떼," ₩	4,900 ",,,,,,,
,,,,,,,,,,,,,,,
28,드리밍구스,0507-1390-9381,세종 갈매로 353 에비뉴힐 1층,12:00 ~ 19:00,일요일,18:30,크로플,3000~,5,0,0,x,0,x,크로플 전문점으로 커피와 함께 다양하게 즐길수 있는 크로플을 맛보고 싶다면 가봐야하는 카페
,,,,,,,아메리카노," ₩	3,500 ",,,,,,,
,,,,,,,카페라떼," ₩	4,000 ",,,,,,,
,,,,,,,달고나/코코넛/버터크림," ₩	5,000 ",,,,,,,
,,,,,,,,,,,,,,,
29,베이글카페 뽀로로파크,044-863-6236,세종 갈매로 351 세종에비뉴힐B 지층 1107호,10:30 ~ 18:30,월요일,18시,베이글," ₩	2,200 ",13,0,0,x,0,x,다양한 종류의 베이글을 맛볼 수 있는 휴식같은 카페
,,,,,,,(플레인/어니언/블루베리/크렌베리/치즈컬러/초코/옥수수/녹차),,,,,,,,
,,,,,,,크림치즈," ₩	2,200 ",,,,,,,
,,,,,,,(플레인/블루베리/복숭아/딸기/무화과/초코/갈릭허브),,,,,,,,
,,,,,,,와플," ₩	2,500 ",,,,,,,
,,,,,,,(애플/초코/딸기/카라멜),,,,,,,,
,,,,,,,아이스크림와플," ₩	5,000 ",,,,,,,
,,,,,,,에이드," ₩	3,900 ",,,,,,,
,,,,,,,(레몬/자몽/청포도/패션후르츠/복숭아),,,,,,,,
,,,,,,,수제차," ₩	3,300 ",,,,,,,
,,,,,,,(유자/자몽/레몬/유자레몬),,,,,,,,
,,,,,,,젤라또," ₩	2,700 ",,,,,,,
,,,,,,,,,,,,,,,
30,커피생각,044-862-1599,세종 도움8로 81 B동 204/205호,10:00 ~ 21:30,일요일,20:30,아메리카노,4300~,9,0,0,x,0,x,다양한 종류의 아메리카노와 핸드드립커피 그리고 건강한 맛을 즐길 수 있는 카페
,,,,토 12:00 ~ 18:00,,17시,핸드드립,7000~,,,,,,,
,,,,,,,쌍화차," ₩	6,800 ",,,,,,,
,,,,,,,생강차," ₩	5,800 ",,,,,,,
,,,,,,,대추차," ₩	6,000 ",,,,,,,
,,,,,,,,,,,,,,,
31,동네커피,0507-1416-7551,"세종 갈매로 353 A동 1013호, 1014호",10:30 ~ 15:30,"토,일",15시,아메리카노," ₩	3,000 ",5,0,0,x,0,x,깔끔한 분위기에 조용하고 대화하기 좋은 카페
,,,,,,,연유라떼0," ₩	4,500 ",,,,,,,
,,,,,,,메이플라떼," ₩	4,500 ",,,,,,,
,,,,,,,약쑥커피," ₩	5,000 ",,,,,,,
,,,,,,,말차커피," ₩	5,000 ",,,,,,,
,,,,,,,아이스크림라떼," ₩	5,000 ",,,,,,,
,,,,,,,,,,,,,,,
32,카페48블럭,044-865-0069,세종 가름로 180 B1층137호,07:30 ~ 19:00,토,18:30,크림라떼," ₩	5,000 ",8,0,0,x,0,x,커피에대한 깊은 지식이 있는 사장님이 정성을 다해서 내려주는 진짜 커피맛을 느낄 수 있는 카페
,,,,일. 13:00 ~ 18:00,,17:30,산양아이크림아메리카노," ₩	6,500 ",야외 6,,,,,,
,,,,,,,산양아이스크림라떼," ₩	7,000 ",,,,,,,
,,,,,,,산양아이스크림에이드," ₩	4,500 ",,,,,,,
,,,,,,,딸기라떼," ₩	5,500 ",,,,,,,
,,,,,,,핸드드립,7000~,,,,,,,
,,,,,,,에스프레소,3400~,,,,,,,
,,,,,,,,,,,,,,,
33,온미,0507-1317-2906,세종 갈매로 353 에이동 2층 2021호,11:30 ~ 17:30,일,17시,미니생크림떡케익," ₩	6,300 ",1,0,0,0,0,x,우유생크림과 우리쌀로 맛과 멋을 낸 퓨전 떡을 맛볼 수 있는 카페
,,,,토요일 예약주문,,재고소진시,흑임자/블루베리/치즈/오레오바닐라/단호박소보루,,,,,,,,
,,,,금요일 클래스진행,,,,,,,,,,,
,,,,,,,,,,,,,,,
34,공주밤빵 커피스토리,044-867-3690,세종 절재로 194 117호,08:00 ~ 20:00,없음,19:30,공주밤빵,3000~,6,0,0,0,0, x,향긋한 빵 굽는 냄새와 따듯함을 느낄 수 있는 공주밤빵과 아메리카노를 전문적으로 판매하는 카페
,,,,,,,아메리카노," ₩	3,000 ",,,,,,,
,,,,,,,카페라떼," ₩	3,500 ",,,,,,,
,,,,,,,,,,,,,,,
35,리얼호두,070-8220-2559,세종 가름로 170-14 모닝시티1차 B104호,11:00 ~ 19:00,"토,일",재료소진시,리얼호두 호두과자," ₩	3,000 ",2,0,0,x,0,x,대한민국에서 호두를 가장 많이넣어주는 진짜 호두과자와 커피를 함께 즐길 수 있는 카페
,,,,,,,리얼호두 호두파이," ₩	2,300 ",,,,,,,
,,,,,,,리얼호두 호두버터쿠키," ₩	1,300 ",,,,,,,
,,,,,,,,,,,,,,,
36,보네르아띠,044-868-0760,세종 절재로 154 홈플러스 내부,,,,,,,,,,,,
,,,,,,,,,,,,,,,
37,은가비,070-8670-3490,세종 가름로 170-14,10:00 ~ 19:30,토,19시,핸드드립," ₩	5,000 ",5,0,0,x,0,x,아늑하고 대화하기 좋은 분위기 좋은 카페
,,,,,,,아메리카노," ₩	3,200 ",,,,,,,
,,,,,,,코코넛커피스무디," ₩	5,500 ",,,,,,,
,,,,,,,아샷추," ₩	3,700 ",,,,,,,
,,,,,,,,,,,,,,,
38,카페바다,0507-1343-7674,세종 도움8로 11-11 어진프라자 1층,08:00 ~ 22:00,일,21:30,아메리카노," ₩	3,000 ",8,0,0,x,0,x,낮에는 커피 밤에는 맥주를 즐길 수 있는 카페
,,,,토 10:00 ~ 18:00,,17:30,아인슈페너," ₩	4,500 ",,,,,,,
,,,,,,,콜드브루," ₩	4,000 ",,,,,,,
,,,,,,,콜드브루라떼," ₩	4,500 ",,,,,,,
,,,,,,,크림카페라떼," ₩	4,800 ",,,,,,,
,,,,,,,,,,,,,,,
39,카페 파치먼트,0507-1326-0435,세종 가름로 232 세종 비지니스센터 A동 110호,10:00 ~ 22:00,없음,21:30,아메리카노," ₩	3,500 ",8,0,0,x,0,x,어진동 아늑한 분위기에 대화하기 좋은 카페
,,,,"토,일 12:00 ~ 22:00",,21:30,더치커피," ₩	4,500 ",외부4,,,,,,
,,,,,,,아이스볼라떼," ₩	4,800 ",,,,,,,
,,,,,,,조리퐁당," ₩	5,800 ",,,,,,,
,,,,,,,,,,,,,,,
40,포앵제로,044-868-3453,세종 도움8로 81 세종1번가 B동 106호,09:00 ~ 18:00,"토,일",17:30,수제브라우니," ₩	4,500 ",11,0,0,x,0,x,커피와 와인을 함께 즐길 수 있는 분위기 좋은 카페
,,,,,,,콘빠냐," ₩	4,000 ",,,,,,,
,,,,,,,화이트모카," ₩	4,500 ",,,,,,,
,,,,,,,뱅쇼," ₩	6,000 ",,,,,,,
,,,,,,,칵테일," ₩	6,000 ",,,,,,,
,,,,,,,레몬라임비터스/와인에이드,,,,,,,,
,,,,,,,,,,,,,,,
41,하드캐리커피,0507-1491-6680,세종 도움8로 11-11 어진프라자 118호,09:00 ~ 19:00,일,18:30,아메리카노,3500~,6,0,0,0,0,x,다양한 종류의 원두를 맛볼 수 있는 화려한 네온사인조명이 감싸주는 세상 힙한 카페
,,,,,,,하캐 아인슈페너," ₩	5,800 ",야외1,,,,,,
,,,,,,,하캐 그림라떼," ₩	5,900 ",,,,,,,
,,,,,,,생딸기,,,,,,,,
,,,,,,,라떼아이스 / 프라푸치노,4900 / 5400,,,,,,,
,,,,,,,블루베리스무디," ₩	7,900 ",,,,,,,
,,,,,,,생키위쥬스," ₩	4,900 ",,,,,,,
,,,,,,,생자몽에이드/쥬시," ₩	5,400 ",,,,,,,
,,,,,,,,,,,,,,,
42,캐리피스,010-5673-8992,세종 가름로 253 상가 112호,10:00 ~ 21:00,없음,20:30,아메리카노," ₩	2,800 ",3,0,0,x,0,x,아담하고 디저트가 맛있는 대화하기 좋은 카페
,,,,,,,레몬에이드," ₩	4,800 ",,,,,,,
,,,,,,,소프트콘아이스크림," ₩	3,800 ",,,,,,,
,,,,,,,햄치즈샌드위치," ₩	5,500 ",,,,,,,
,,,,,,,케이크,,,,,,,,
,,,,,,,제리치즈/쿠앤크/블랙치즈," ₩	4,800 ",,,,,,,
,,,,,,,,,,,,,,,
43,커피팩토리,044-865-8823,세종 절재로 194 중앙타운 142호,08:30 ~ 22:00,없음,21:30,핸드드립 ," ₩	6,000 ",8,0,0,x,0,x,청사 앞 조용하고 분위기 좋은 카페. 모든커피 (*테이크아웃시 3000*)
,,,,09:30 ~ 21:00,,20:30,더치커피," ₩	5,000 ",,,,,,,
,,,,,,,아이리쉬라떼," ₩	4,200 ",,,,,,,
,,,,,,,스위스모카," ₩	4,500 ",,,,,,,
,,,,,,,밀크티," ₩	4,200 ",,,,,,,
,,,,,,,,,,,,,,,
44,스윗커피숍,0507-1333-7653,세종 도움8로 81 ,,,,헤이즐넛라떼," ₩	4,000 ",6,0,0,x,0,x,달달한 음료와 디저트가 있는 당이 땡길때는 꼭 와야하는 카페
,,,,,,,달고나 흑당카페라떼," ₩	4,800 ",,,,,,,
,,,,,,,달고나흑당,,,,,,,,
,,,,,,,밀크/밀크티/버블티,4600 / 4800 / 5000,,,,,,,
,,,,,,,로얄밀크티," ₩	4,800 ",,,,,,,
,,,,,,,,,,,,,,,
45,이층커피,044-715-7577,세종 한누리대로 496 2층,,,,,,,,,,,,
,,,,,,,,,,,,,,,
46,113커피,044-867-0803,세종 갈매로 364,,,,아메리카노," ₩	3,000 ",5,,,,,,
,,,,,,,민트카페모카," ₩	4,500 ",,,,,,,
,,,,,,,에스프레소마끼야또," ₩	3,500 ",,,,,,,
,,,,,,,,,,,,,,,
47,우디커피,010-2365-1112,"세종 가름로 232 B동 111호(어진동, 세종비지니스센터)",08:00 ~ 20:00,일,19:30,아메리카노," ₩	3,500 ",,0,0,x,0,0,
,,,,10:00 ~ 20:00,,19:30,아인슈페너," ₩	4,000 ",,,,,,,
,,,,,,,크림라떼," ₩	4,500 ",,,,,,,
,,,,,,,모카라떼," ₩	4,500 ",,,,,,,
,,,,,,,,,,,,,,,
48,카페이수페,044-863-3627,세종 다솜1로 21 1층 166호,08:00 ~ 19:00,일,18:30,그릭요거트,5500~,3,,,,,,
